id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,ciudad_nombre,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año_compra,mes_compra
13088,13716,42202,5,450,2250,BR-MG,450.0,Minas Gerais,1,2020-04-28,2250,Vestido Longo Militar,450,Iorane,161326.0,Nuevo Sin Etiqueta,Vestido,Ana Duarte,2020,4
13089,17258,44410,5,420,2100,BR-DF,420.0,Distrito Federal,5,2020-04-28,2100,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Paulo Calanca,2020,4
13090,14074,45038,3,450,1350,BR-MT,270.0,Mato Grosso,3,2020-04-28,1350,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Nadia Oliveira,2020,4
13091,27336,45182,3,250,750,BR-RS,150.0,Rio Grande do Sul,4,2020-04-28,750,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Millena Pereira,2020,4
13092,67445,46196,5,320,1600,BR-SE,320.0,Sergipe,2,2020-04-28,1600,Blusa Verde Manga,320,Shoulder,295249.0,Usado,Blusa,Daniel Siqueira,2020,4
13093,6381,46566,2,586,1172,BR-GO,234.4,Goiás,3,2020-04-28,1172,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo Con Etiqueta,Camiseta,Nadia Oliveira,2020,4
13094,61071,47092,4,450,1800,BR-AC,360.0,Acre,4,2020-04-28,1800,Macacao Malha Preto,450,Animale,308101.0,Usado,Macacao,Millena Pereira,2020,4
13095,22407,47756,6,200,1200,BR-RO,240.0,Rondônia,1,2020-04-28,1200,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Ana Duarte,2020,4
13096,86302,48537,6,139,834,BR-SC,166.8,Santa Catarina,2,2020-04-28,834,Body Estampa Coracoes,139,Carter’S,214670.0,Usado,Body,Daniel Siqueira,2020,4
13097,15470,48917,2,590,1180,BR-CE,236.0,Ceará,1,2020-04-28,1180,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Ana Duarte,2020,4
13098,73692,49609,3,90,270,BR-MG,54.0,Minas Gerais,3,2020-04-28,270,Shorts Estampa Floral,90,Zara,238011.0,Usado,Shorts,Nadia Oliveira,2020,4
13099,42913,50438,3,2590,7770,BR-PB,1554.0,Paraíba,1,2020-04-28,7770,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Ana Duarte,2020,4
13100,55051,52000,1,760,760,BR-MG,152.0,Minas Gerais,1,2020-04-28,760,Bermuda Acetinada Preta,760,Paula Raia,920767.0,Usado,Bermuda,Ana Duarte,2020,4
13101,8673,52138,1,490,490,BR-RJ,98.0,Rio de Janeiro,3,2020-04-28,490,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Nadia Oliveira,2020,4
13102,27336,52420,1,250,250,BR-AL,50.0,Alagoas,2,2020-04-28,250,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Daniel Siqueira,2020,4
13103,6137,52820,3,100,300,BR-PR,60.0,Paraná,1,2020-04-28,300,Camisa Tear Folk,100,Mixed,114671.0,Nuevo Con Etiqueta,Camisa,Ana Duarte,2020,4
13104,44207,53222,3,290,870,BR-PI,174.0,Piauí,2,2020-04-28,870,Calca Estampa Pb,290,Fyi,294021.0,Usado,Calca,Daniel Siqueira,2020,4
13105,59337,53832,3,390,1170,BR-AM,234.0,Amazonas,4,2020-04-28,1170,Blusa Tricot Mescla,390,Levi'S,295977.0,Usado,Blusa,Millena Pereira,2020,4
13106,74864,53975,4,130,520,BR-RS,104.0,Rio Grande do Sul,2,2020-04-28,520,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Daniel Siqueira,2020,4
13107,23575,54313,5,210,1050,BR-MS,210.0,Mato Grosso do Sul,1,2020-04-28,1050,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Ana Duarte,2020,4
13108,24159,56395,4,270,1080,BR-AC,216.0,Acre,2,2020-04-28,1080,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Daniel Siqueira,2020,4
13109,6769,56938,3,220,660,BR-RJ,132.0,Rio de Janeiro,2,2020-04-28,660,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Daniel Siqueira,2020,4
13110,11736,57648,3,740,2220,BR-RJ,444.0,Rio de Janeiro,1,2020-04-28,2220,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Ana Duarte,2020,4
13111,39814,58017,6,390,2340,BR-PI,468.0,Piauí,4,2020-04-28,2340,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Millena Pereira,2020,4
13112,41518,58208,2,260,520,BR-SE,104.0,Sergipe,5,2020-04-28,520,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo Con Etiqueta,Calca,Paulo Calanca,2020,4
13113,18790,60580,4,890,3560,BR-SE,712.0,Sergipe,1,2020-04-28,3560,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Ana Duarte,2020,4
13114,84692,60655,1,499,499,BR-SC,99.8,Santa Catarina,5,2020-04-28,499,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo Sin Etiqueta,Tenis,Paulo Calanca,2020,4
13115,53941,61664,1,280,280,BR-CE,56.0,Ceará,4,2020-04-28,280,Cropped Escritas Pb,280,Linda De Morrer,917972.0,Usado,Cropped,Millena Pereira,2020,4
13116,4553,62645,4,110,440,BR-SP,88.0,São Paulo,5,2020-04-28,440,Blusa Preta Aplicacao,110,Zara,232886.0,Usado,Blusa,Paulo Calanca,2020,4
13117,98964,62881,1,280,280,BR-AL,56.0,Alagoas,1,2020-04-28,280,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Ana Duarte,2020,4
13118,58472,63446,2,150,300,BR-PA,60.0,Pará,1,2020-04-29,300,Blusa Off-White Renda,150,Dica Da Ka,307113.0,Usado,Blusa,Ana Duarte,2020,4
13119,3865,64023,4,6500,26000,BR-RO,5200.0,Rondônia,3,2020-04-29,26000,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Nadia Oliveira,2020,4
13120,17329,64422,6,590,3540,BR-PI,708.0,Piauí,1,2020-04-29,3540,Blusa Renda Pb,590,Isolda,525179.0,Usado,Blusa,Ana Duarte,2020,4
13121,100939,65464,5,310,1550,BR-BA,310.0,Bahia,5,2020-04-29,1550,Blusa Suede Caramelo,310,Dress&Co,227144.0,Usado,Blusa,Paulo Calanca,2020,4
13122,15470,65756,4,590,2360,BR-TO,472.0,Tocantins,3,2020-04-29,2360,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Nadia Oliveira,2020,4
13123,33976,66181,2,120,240,BR-PE,48.0,Pernambuco,5,2020-04-29,240,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Paulo Calanca,2020,4
13124,70673,67023,3,210,630,BR-BA,126.0,Bahia,3,2020-04-29,630,Shorts Listras Bordados,210,American Eagle,126190.0,Usado,Shorts,Nadia Oliveira,2020,4
13125,7193,67637,4,320,1280,BR-CE,256.0,Ceará,5,2020-04-29,1280,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Paulo Calanca,2020,4
13126,7193,67826,2,320,640,BR-MG,128.0,Minas Gerais,2,2020-04-29,640,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Daniel Siqueira,2020,4
13127,15875,68651,6,490,2940,BR-RS,588.0,Rio Grande do Sul,3,2020-04-29,2940,Vestido Recortes Cores,490,Alix Shop,257917.0,Usado,Vestido,Nadia Oliveira,2020,4
13128,74864,69859,4,130,520,BR-AC,104.0,Acre,5,2020-04-29,520,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Paulo Calanca,2020,4
13129,13906,70000,2,340,680,BR-MA,136.0,Maranhão,5,2020-04-29,680,Blazer Alfaiataria Grafite,340,Forum,316222.0,Usado,Blazer,Paulo Calanca,2020,4
13130,87156,71407,6,160,960,BR-SC,192.0,Santa Catarina,2,2020-04-29,960,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Daniel Siqueira,2020,4
13131,40082,71454,4,315,1260,BR-RN,252.0,Rio Grande do Norte,4,2020-04-29,1260,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Millena Pereira,2020,4
13132,29893,71654,1,420,420,BR-PI,84.0,Piauí,1,2020-04-29,420,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Ana Duarte,2020,4
13133,27336,72040,2,250,500,BR-ES,100.0,Espírito Santo,5,2020-04-29,500,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Paulo Calanca,2020,4
13134,40082,73314,2,315,630,BR-GO,126.0,Goiás,4,2020-04-29,630,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Millena Pereira,2020,4
13135,29012,73818,4,525,2100,BR-RS,420.0,Rio Grande do Sul,3,2020-04-29,2100,Casaco Branco Costuras,525,Tigresse,257889.0,Usado,Casaco,Nadia Oliveira,2020,4
13136,72621,73975,5,179,895,BR-SC,179.0,Santa Catarina,4,2020-04-29,895,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Millena Pereira,2020,4
13137,3865,75416,2,6500,13000,BR-MT,2600.0,Mato Grosso,5,2020-04-29,13000,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Paulo Calanca,2020,4
13138,73038,76249,1,90,90,BR-SE,18.0,Sergipe,1,2020-04-29,90,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Ana Duarte,2020,4
13139,56571,77238,6,420,2520,BR-ES,504.0,Espírito Santo,1,2020-04-29,2520,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Ana Duarte,2020,4
13140,3451,78051,4,250,1000,BR-PB,200.0,Paraíba,3,2020-04-29,1000,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Nadia Oliveira,2020,4
13141,12895,78976,1,2600,2600,BR-PB,520.0,Paraíba,5,2020-04-29,2600,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Paulo Calanca,2020,4
13142,6381,79131,1,586,586,BR-PA,117.2,Pará,5,2020-04-29,586,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo Con Etiqueta,Camiseta,Paulo Calanca,2020,4
13143,2706,79881,2,590,1180,BR-RR,236.0,Roraima,1,2020-04-29,1180,Blusa Cinza,590,Mixed,297627.0,Usado,Blusa,Ana Duarte,2020,4
13144,13705,80370,5,180,900,BR-RO,180.0,Rondônia,4,2020-04-30,900,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Millena Pereira,2020,4
13145,100932,80603,3,3900,11700,BR-SP,2340.0,São Paulo,4,2020-04-30,11700,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Millena Pereira,2020,4
13146,21516,80770,3,320,960,BR-SC,192.0,Santa Catarina,1,2020-04-30,960,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Ana Duarte,2020,4
13147,11736,84510,4,740,2960,BR-SP,592.0,São Paulo,5,2020-04-30,2960,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Paulo Calanca,2020,4
13148,21516,84754,6,320,1920,BR-RR,384.0,Roraima,5,2020-04-30,1920,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Paulo Calanca,2020,4
13149,81822,85409,4,390,1560,BR-MT,312.0,Mato Grosso,2,2020-04-30,1560,Vestido Verde Estampa,390,Animale,239208.0,Usado,Vestido,Daniel Siqueira,2020,4
13150,8456,86807,3,360,1080,BR-PR,216.0,Paraná,1,2020-04-30,1080,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Ana Duarte,2020,4
13151,36195,86892,5,110,550,BR-PR,110.0,Paraná,1,2020-04-30,550,Calca Jeans Off-White,110,Zara,142699.0,Usado,Calca,Ana Duarte,2020,4
13152,51314,87505,3,410,1230,BR-MS,246.0,Mato Grosso do Sul,1,2020-04-30,1230,Cardigan Fio Floral,410,Le Lis Blanc,278231.0,Usado,Cardigan,Ana Duarte,2020,4
13153,10795,88542,4,300,1200,BR-PB,240.0,Paraíba,2,2020-04-30,1200,Blusinha Guipir Black,300,Banana Republic,224603.0,Usado,Blusinha,Daniel Siqueira,2020,4
13154,45979,91969,4,280,1120,BR-BA,224.0,Bahia,4,2020-04-30,1120,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Millena Pereira,2020,4
13155,43054,93482,6,320,1920,BR-MS,384.0,Mato Grosso do Sul,5,2020-04-30,1920,Calca Alfaiataria Rose,320,Cheroy,307550.0,Usado,Calca,Paulo Calanca,2020,4
13156,8691,94393,3,180,540,BR-RR,108.0,Roraima,1,2020-04-30,540,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Ana Duarte,2020,4
13157,86544,94946,2,50,100,BR-SE,20.0,Sergipe,5,2020-04-30,100,Macaquinho Tricot Bege,50,Bazar Genial,259479.0,Usado,Macaquinho,Paulo Calanca,2020,4
13158,43699,95927,6,169,1014,BR-BA,202.8,Bahia,1,2020-04-30,1014,Shorts Estampa Cinto,169,Shoulder,247357.0,Usado,Shorts,Ana Duarte,2020,4
13159,10795,96143,5,300,1500,BR-RS,300.0,Rio Grande do Sul,1,2020-04-30,1500,Blusinha Guipir Black,300,Banana Republic,224603.0,Usado,Blusinha,Ana Duarte,2020,4
13160,6769,96410,2,220,440,BR-AL,88.0,Alagoas,3,2020-04-30,440,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Nadia Oliveira,2020,4
13161,54794,96967,1,350,350,BR-MG,70.0,Minas Gerais,1,2020-04-30,350,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Ana Duarte,2020,4
13162,70673,97338,3,210,630,BR-MA,126.0,Maranhão,1,2020-04-30,630,Shorts Listras Bordados,210,American Eagle,126190.0,Usado,Shorts,Ana Duarte,2020,4
13163,13705,98120,3,180,540,BR-BA,108.0,Bahia,1,2020-04-30,540,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Ana Duarte,2020,4
13164,72667,98954,6,139,834,BR-DF,166.8,Distrito Federal,5,2020-04-30,834,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Paulo Calanca,2020,4
13165,11218,99531,1,250,250,BR-ES,50.0,Espírito Santo,2,2020-04-30,250,Calca Alfaiataria Preta,250,Le Lis Blanc,952813.0,Usado,Calca,Daniel Siqueira,2020,4
13166,98964,100259,5,280,1400,BR-PR,280.0,Paraná,1,2020-04-30,1400,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Ana Duarte,2020,4
13167,83866,100853,4,990,3960,BR-RS,792.0,Rio Grande do Sul,2,2020-04-30,3960,Vestido Xadrez Pb,990,Skazi,252614.0,Nuevo Con Etiqueta,Vestido,Daniel Siqueira,2020,4
13168,21516,103216,2,320,640,BR-RJ,128.0,Rio de Janeiro,1,2020-04-30,640,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Ana Duarte,2020,4
13169,42913,103498,5,2590,12950,BR-PA,2590.0,Pará,5,2020-04-30,12950,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Paulo Calanca,2020,4
13170,35682,104732,2,250,500,BR-PB,100.0,Paraíba,2,2020-04-30,500,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Daniel Siqueira,2020,4
13171,14074,105359,1,450,450,BR-PI,90.0,Piauí,5,2020-04-30,450,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Paulo Calanca,2020,4
13172,3820,105909,6,139,834,BR-RO,166.8,Rondônia,1,2020-04-30,834,Shorts Jeans Tye Dye,139,Lezalez,252560.0,Usado,Shorts,Ana Duarte,2020,4
13173,84176,106554,6,310,1860,BR-RO,372.0,Rondônia,2,2020-04-30,1860,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Daniel Siqueira,2020,4
13174,17395,107673,5,1400,7000,BR-RS,1400.0,Rio Grande do Sul,5,2020-04-30,7000,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2020,4
13175,47405,108001,4,310,1240,BR-AC,248.0,Acre,3,2020-04-30,1240,Blusa Manga Estampa,310,Animale,294463.0,Usado,Blusa,Nadia Oliveira,2020,4
13176,53458,108580,5,450,2250,BR-AC,450.0,Acre,3,2020-04-30,2250,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Nadia Oliveira,2020,4
13177,6888,109009,4,350,1400,BR-RJ,280.0,Rio de Janeiro,3,2020-04-30,1400,Sapato Python,350,Cori,952821.0,Usado,Sapato,Nadia Oliveira,2020,4
13178,17395,111164,4,1400,5600,BR-PI,1120.0,Piauí,1,2020-04-30,5600,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo Con Etiqueta,Vestido,Ana Duarte,2020,4
13179,21516,111768,6,320,1920,BR-MT,384.0,Mato Grosso,4,2020-04-30,1920,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Millena Pereira,2020,4
13180,51314,112071,4,410,1640,BR-PE,328.0,Pernambuco,3,2020-04-30,1640,Cardigan Fio Floral,410,Le Lis Blanc,278231.0,Usado,Cardigan,Nadia Oliveira,2020,4
13181,36306,113392,2,390,780,BR-PB,156.0,Paraíba,1,2020-04-30,780,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Ana Duarte,2020,4
13182,47405,113574,2,310,620,BR-SE,124.0,Sergipe,1,2020-04-30,620,Blusa Manga Estampa,310,Animale,294463.0,Usado,Blusa,Ana Duarte,2020,4
13183,50330,113694,4,210,840,BR-MA,168.0,Maranhão,4,2020-04-30,840,Camisa Jeans Azul,210,Zara,250096.0,Usado,Camisa,Millena Pereira,2020,4
13184,87156,114797,4,160,640,BR-MT,128.0,Mato Grosso,1,2020-04-30,640,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Ana Duarte,2020,4
13185,48483,118259,1,400,400,BR-PR,80.0,Paraná,1,2020-04-30,400,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Ana Duarte,2020,4
13186,2706,118770,3,590,1770,BR-SE,354.0,Sergipe,1,2020-04-30,1770,Blusa Cinza,590,Mixed,297627.0,Usado,Blusa,Ana Duarte,2020,4
13187,53138,118821,1,690,690,BR-ES,138.0,Espírito Santo,3,2020-04-30,690,Calca Jeans Trancada,690,Saad,224580.0,Nuevo Con Etiqueta,Calca,Nadia Oliveira,2020,4
13188,84743,118834,1,120,120,BR-SP,24.0,São Paulo,3,2020-04-30,120,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Nadia Oliveira,2020,4
13189,93262,119857,5,450,2250,BR-ES,450.0,Espírito Santo,3,2020-04-30,2250,Sandalia Prata Pedraria,450,Thay Ribas,233379.0,Usado,Sandalia,Nadia Oliveira,2020,4
13190,18128,121248,5,795,3975,BR-RR,795.0,Roraima,1,2020-04-30,3975,Blusinha Tropical Azul,795,Reinaldo Lourenço,278292.0,Nuevo Con Etiqueta,Blusinha,Ana Duarte,2020,4
13191,56350,122141,5,245,1225,BR-MG,245.0,Minas Gerais,2,2020-04-30,1225,Vestido Laranja Cavado,245,Steal The Look,315513.0,Usado,Vestido,Daniel Siqueira,2020,4
13192,53458,122411,2,450,900,BR-MA,180.0,Maranhão,3,2020-05-01,900,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Nadia Oliveira,2020,5
13193,91498,123093,1,130,130,BR-AC,26.0,Acre,4,2020-05-01,130,Blusa Babados Cats,130,H&M,253257.0,Usado,Blusa,Millena Pereira,2020,5
13194,11736,123918,3,740,2220,BR-PB,444.0,Paraíba,5,2020-05-01,2220,Saia Guipir Nude,740,Mixed,324428.0,Usado,Saia,Paulo Calanca,2020,5
13195,7193,124405,4,320,1280,BR-AC,256.0,Acre,3,2020-05-01,1280,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Nadia Oliveira,2020,5
13196,80644,124948,6,990,5940,BR-SC,1188.0,Santa Catarina,3,2020-05-01,5940,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Nadia Oliveira,2020,5
13197,13906,126368,1,340,340,BR-SE,68.0,Sergipe,5,2020-05-01,340,Blazer Alfaiataria Grafite,340,Forum,316222.0,Usado,Blazer,Paulo Calanca,2020,5
13198,33349,127256,3,270,810,BR-RJ,162.0,Rio de Janeiro,2,2020-05-01,810,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Daniel Siqueira,2020,5
13199,4835,127761,2,560,1120,BR-AC,224.0,Acre,1,2020-05-01,1120,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Ana Duarte,2020,5
13200,45878,127933,2,210,420,BR-SC,84.0,Santa Catarina,3,2020-05-01,420,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Nadia Oliveira,2020,5
13201,66255,127959,1,390,390,BR-SC,78.0,Santa Catarina,3,2020-05-01,390,Vestido Malha Cinza,390,All Saints Spitalfields,255377.0,Usado,Vestido,Nadia Oliveira,2020,5
13202,82257,128171,3,1600,4800,BR-AL,960.0,Alagoas,5,2020-05-01,4800,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Paulo Calanca,2020,5
13203,29301,128939,6,180,1080,BR-MG,216.0,Minas Gerais,1,2020-05-01,1080,Blusa Renda Off,180,Espaço Fashion,307359.0,Usado,Blusa,Ana Duarte,2020,5
13204,91248,129372,2,45,90,BR-AL,18.0,Alagoas,1,2020-05-01,90,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Ana Duarte,2020,5
13205,64127,130270,4,590,2360,BR-AC,472.0,Acre,1,2020-05-01,2360,Vestido Textura Branco,590,J. Crew,317928.0,Usado,Vestido,Ana Duarte,2020,5
13206,7871,132362,3,420,1260,BR-PR,252.0,Paraná,4,2020-05-01,1260,Vestido Ziper Fendi,420,Thelure,318544.0,Usado,Vestido,Millena Pereira,2020,5
13207,64127,132381,1,590,590,BR-AP,118.0,Amapá,5,2020-05-01,590,Vestido Textura Branco,590,J. Crew,317928.0,Usado,Vestido,Paulo Calanca,2020,5
13208,31651,132475,6,180,1080,BR-ES,216.0,Espírito Santo,4,2020-05-01,1080,Blusa Roxa Babadinhos,180,Zara,295222.0,Usado,Blusa,Millena Pereira,2020,5
13209,87711,134152,3,140,420,BR-RS,84.0,Rio Grande do Sul,4,2020-05-01,420,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Millena Pereira,2020,5
13210,18751,135025,6,990,5940,BR-AP,1188.0,Amapá,1,2020-05-01,5940,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo Con Etiqueta,Vestido,Ana Duarte,2020,5
13211,45979,135296,1,280,280,BR-TO,56.0,Tocantins,4,2020-05-01,280,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Millena Pereira,2020,5
13212,83866,135673,2,990,1980,BR-RS,396.0,Rio Grande do Sul,2,2020-05-01,1980,Vestido Xadrez Pb,990,Skazi,252614.0,Nuevo Con Etiqueta,Vestido,Daniel Siqueira,2020,5
13213,72621,136476,4,179,716,BR-ES,143.2,Espírito Santo,4,2020-05-01,716,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Millena Pereira,2020,5
13214,27336,138044,2,250,500,BR-SE,100.0,Sergipe,3,2020-05-01,500,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Nadia Oliveira,2020,5
13215,88368,138105,1,250,250,BR-PI,50.0,Piauí,1,2020-05-01,250,Blusa Malha Azul,250,Talie Nk,254726.0,Usado,Blusa,Ana Duarte,2020,5
13216,84692,138260,1,499,499,BR-DF,99.8,Distrito Federal,3,2020-05-01,499,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo Sin Etiqueta,Tenis,Nadia Oliveira,2020,5
13217,77079,139451,3,100,300,BR-DF,60.0,Distrito Federal,1,2020-05-01,300,Saia Evase Cinza,100,Zara,260523.0,Usado,Saia,Ana Duarte,2020,5
13218,50478,139556,2,315,630,BR-RO,126.0,Rondônia,1,2020-05-01,630,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Ana Duarte,2020,5
13219,100961,447,6,480,2880,BR-PE,576.0,Pernambuco,2,2020-05-01,2880,Vestido Preto Renda,480,Dress&Co,175945.0,Usado,Vestido,Daniel Siqueira,2020,5
13220,17990,1444,3,3800,11400,BR-AL,2280.0,Alagoas,1,2020-05-01,11400,Saia Couro Tijolo,3800,Mixed,255109.0,Usado,Saia,Ana Duarte,2020,5
13221,7940,1947,1,1200,1200,BR-ES,240.0,Espírito Santo,2,2020-05-01,1200,Saia Roxa Estampada,1200,Miu Miu,930078.0,Usado,Saia,Daniel Siqueira,2020,5
13222,4307,3574,2,6175,12350,BR-TO,2470.0,Tocantins,4,2020-05-01,12350,Bolsa Intrecciato Caramelo,6175,Bottega Veneta,301305.0,Usado,Bolsa,Millena Pereira,2020,5
13223,72621,3761,2,179,358,BR-PB,71.6,Paraíba,1,2020-05-01,358,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Ana Duarte,2020,5
13224,27546,5332,6,336,2016,BR-PA,403.2,Pará,3,2020-05-01,2016,Calca Veludo Cotele,336,Joe'S,236203.0,Usado,Calca,Nadia Oliveira,2020,5
13225,37384,5377,3,700,2100,BR-ES,420.0,Espírito Santo,1,2020-05-01,2100,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Ana Duarte,2020,5
13226,71190,5616,4,360,1440,BR-MT,288.0,Mato Grosso,2,2020-05-01,1440,Saia Midi Tricolor,360,Tigresse,947046.0,Nuevo Con Etiqueta,Saia,Daniel Siqueira,2020,5
13227,7940,6191,1,1200,1200,BR-DF,240.0,Distrito Federal,2,2020-05-01,1200,Saia Roxa Estampada,1200,Miu Miu,930078.0,Usado,Saia,Daniel Siqueira,2020,5
13228,77558,6209,4,790,3160,BR-PE,632.0,Pernambuco,1,2020-05-01,3160,Bota Veludo Azul,790,A.Brand,142974.0,Nuevo Sin Etiqueta,Bota,Ana Duarte,2020,5
13229,8691,7587,3,180,540,BR-SE,108.0,Sergipe,1,2020-05-01,540,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Ana Duarte,2020,5
13230,36195,8051,6,110,660,BR-BA,132.0,Bahia,1,2020-05-01,660,Calca Jeans Off-White,110,Zara,142699.0,Usado,Calca,Ana Duarte,2020,5
13231,8673,8466,6,490,2940,BR-MT,588.0,Mato Grosso,3,2020-05-01,2940,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Nadia Oliveira,2020,5
13232,21244,8885,3,1120,3360,BR-MS,672.0,Mato Grosso do Sul,3,2020-05-01,3360,Oculos Lente Azulada,1120,D&G Dolce & Gabbana,209297.0,Usado,Oculos,Nadia Oliveira,2020,5
13233,35682,8902,5,250,1250,BR-RN,250.0,Rio Grande do Norte,2,2020-05-01,1250,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Daniel Siqueira,2020,5
13234,54794,9237,5,350,1750,BR-PB,350.0,Paraíba,3,2020-05-02,1750,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Nadia Oliveira,2020,5
13235,6769,9251,4,220,880,BR-AP,176.0,Amapá,2,2020-05-02,880,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Daniel Siqueira,2020,5
